ID,Level of Student,Graduate Level of Student,Total Men,Total Women,American Indian Alaskan Men,American Indian Alaskan Women,Asian Men,Asian Women,African American Men,African American Women,Hispanic Men,Hispanic Women,Hawaiian or Pacific Islander Men,Hawaiian or Pacific Islander Women,White Men,White Women,Mixed Race Men,Mixed Race Women,Unknown Race Men,Unknown Race Women,Non-Resident Alien Men,Non-Resident Alien Women
101143,1,1,1260,1248,7,14,15,6,213,261,70,87,3,1,772,687,59,63,113,123,8,6
101143,2,2,1260,1248,7,14,15,6,213,261,70,87,3,1,772,687,59,63,113,123,8,6
101143,3,2,904,806,5,8,8,2,170,211,48,62,2,1,572,442,50,40,44,34,5,6
101143,4,2,372,278,2,0,2,1,57,68,23,25,1,0,234,158,23,10,30,16,0,0
101143,5,2,532,528,3,8,6,1,113,143,25,37,1,1,338,284,27,30,14,18,5,6
101143,11,2,356,442,2,6,7,4,43,50,22,25,1,0,200,245,9,23,69,89,3,0
101143,19,2,82,104,0,3,1,0,26,23,4,5,0,0,35,53,5,7,11,12,0,1
101143,20,2,450,424,3,5,5,1,87,120,21,32,1,1,303,231,22,23,3,6,5,5
101143,22,2,580,458,4,5,4,0,104,109,33,41,1,0,366,263,30,23,35,15,3,2
101143,23,2,563,441,4,4,4,0,100,106,32,41,1,0,359,252,30,21,30,15,3,2
101143,24,2,225,182,2,0,0,0,31,39,18,14,0,0,142,113,12,9,20,7,0,0
101143,25,2,338,259,2,4,4,0,69,67,14,27,1,0,217,139,18,12,10,8,3,2
101143,31,2,17,17,0,1,0,0,4,3,1,0,0,0,7,11,0,2,5,0,0,0
101143,39,2,49,55,0,1,1,0,16,12,4,4,0,0,18,29,2,4,8,4,0,1
101143,40,2,289,204,2,3,3,0,53,55,10,23,1,0,199,110,16,8,2,4,3,1
101143,42,2,680,790,3,9,11,6,109,152,37,46,2,1,406,424,29,40,78,108,5,4
101143,43,2,341,365,1,4,4,2,70,105,16,21,1,1,213,190,20,19,14,19,2,4
101143,44,2,147,96,0,0,2,1,26,29,5,11,1,0,92,45,11,1,10,9,0,0
101143,45,2,194,269,1,4,2,1,44,76,11,10,0,1,121,145,9,18,4,10,2,4
101143,51,2,339,425,2,5,7,4,39,47,21,25,1,0,193,234,9,21,64,89,3,0
101143,59,2,33,49,0,2,0,0,10,11,0,1,0,0,17,24,3,3,3,8,0,0
101143,60,2,161,220,1,2,2,1,34,65,11,9,0,1,104,121,6,15,1,2,2,4
101161,1,1,3729,5242,55,67,40,60,644,1065,144,175,3,2,2457,3398,134,209,234,244,18,22
101161,2,2,3729,5242,55,67,40,60,644,1065,144,175,3,2,2457,3398,134,209,234,244,18,22
101161,3,2,2367,3882,34,53,36,37,458,928,95,126,2,2,1532,2482,84,161,113,73,13,20
101161,4,2,681,948,13,17,7,7,136,225,27,33,0,1,422,578,23,48,48,38,5,1
101161,5,2,1686,2934,21,36,29,30,322,703,68,93,2,1,1110,1904,61,113,65,35,8,19
101161,11,2,1362,1360,21,14,4,23,186,137,49,49,1,0,925,916,50,48,121,171,5,2
101161,19,2,269,369,2,1,7,7,64,90,9,16,1,0,129,222,11,6,46,22,0,5
101161,20,2,1417,2565,19,35,22,23,258,613,59,77,1,1,981,1682,50,107,19,13,8,14
101161,22,2,1460,1957,14,29,21,18,297,458,65,72,1,0,916,1239,47,82,92,50,7,9
101161,23,2,1418,1929,14,28,21,16,293,457,64,70,1,0,880,1219,46,80,92,50,7,9
101161,24,2,472,657,7,11,7,4,92,164,22,25,0,0,287,393,16,33,36,27,5,0
101161,25,2,946,1272,7,17,14,12,201,293,42,45,1,0,593,826,30,47,56,23,2,9
101161,31,2,42,28,0,1,0,2,4,1,1,2,0,0,36,20,1,2,0,0,0,0
101161,39,2,164,169,1,1,3,3,39,42,6,3,0,0,69,98,3,4,43,14,0,4
101161,40,2,782,1103,6,16,11,9,162,251,36,42,1,0,524,728,27,43,13,9,2,5
101161,42,2,2269,3285,41,38,19,42,347,607,79,103,2,2,1541,2159,87,127,142,194,11,13
101161,43,2,949,1953,20,25,15,21,165,471,31,56,1,2,652,1263,38,81,21,23,6,11
101161,44,2,209,291,6,6,0,3,44,61,5,8,0,1,135,185,7,15,12,11,0,1
101161,45,2,740,1662,14,19,15,18,121,410,26,48,1,1,517,1078,31,66,9,12,6,10
101161,51,2,1320,1332,21,13,4,21,182,136,48,47,1,0,889,896,49,46,121,171,5,2
101161,59,2,105,200,1,0,4,4,25,48,3,13,1,0,60,124,8,2,3,8,0,1
101161,60,2,635,1462,13,19,11,14,96,362,23,35,0,1,457,954,23,64,6,4,6,9
101189,1,1,1488,2182,9,7,17,22,449,989,61,43,9,5,835,1004,31,50,38,52,39,10
101189,2,2,1044,1500,5,4,12,11,333,672,39,29,7,5,562,693,28,39,20,37,38,10
101189,3,2,935,1339,5,4,9,5,320,661,37,27,6,5,479,558,24,35,18,34,37,10
101189,4,2,187,128,2,0,1,0,73,37,5,4,2,2,82,79,9,3,1,3,12,0
101189,5,2,748,1211,3,4,8,5,247,624,32,23,4,3,397,479,15,32,17,31,25,10
101189,11,2,109,161,0,0,3,6,13,11,2,2,1,0,83,135,4,4,2,3,1,0
101189,12,4,444,682,4,3,5,11,116,317,22,14,2,0,273,311,3,11,18,15,1,0
101189,19,2,201,389,1,0,5,1,81,257,10,6,1,0,88,107,4,10,11,8,0,0
101189,20,2,547,822,2,4,3,4,166,367,22,17,3,3,309,372,11,22,6,23,25,10
101189,22,2,623,800,3,3,4,5,192,324,19,18,2,5,347,394,19,26,8,18,29,7
101189,23,2,623,800,3,3,4,5,192,324,19,18,2,5,347,394,19,26,8,18,29,7
101189,24,2,155,94,2,0,1,0,58,27,4,4,0,2,70,56,8,3,1,2,11,0
101189,25,2,468,706,1,3,3,5,134,297,15,14,2,3,277,338,11,23,7,16,18,7
101189,39,2,56,113,0,0,1,1,22,73,2,1,0,0,26,35,1,3,4,0,0,0
101189,40,2,412,593,1,3,2,4,112,224,13,13,2,3,251,303,10,20,3,16,18,7
101189,42,2,421,700,2,1,8,6,141,348,20,11,5,0,215,299,9,13,12,19,9,3
101189,43,2,312,539,2,1,5,0,128,337,18,9,4,0,132,164,5,9,10,16,8,3
101189,44,2,32,34,0,0,0,0,15,10,1,0,2,0,12,23,1,0,0,1,1,0
101189,45,2,280,505,2,1,5,0,113,327,17,9,2,0,120,141,4,9,10,15,7,3
101189,51,2,109,161,0,0,3,6,13,11,2,2,1,0,83,135,4,4,2,3,1,0
101189,59,2,145,276,1,0,4,0,59,184,8,5,1,0,62,72,3,7,7,8,0,0
101189,60,2,135,229,1,1,1,0,54,143,9,4,1,0,58,69,1,2,3,7,7,3
101240,1,1,2111,3490,5,12,12,19,349,678,115,178,0,3,1503,2399,55,117,42,39,30,45
101240,2,2,2111,3490,5,12,12,19,349,678,115,178,0,3,1503,2399,55,117,42,39,30,45
101240,3,2,1732,3063,3,12,10,13,314,617,95,164,0,3,1213,2074,44,108,29,30,24,42
101240,4,2,520,692,1,3,4,2,102,131,40,35,0,1,350,483,15,28,3,1,5,8
101240,5,2,1212,2371,2,9,6,11,212,486,55,129,0,2,863,1591,29,80,26,29,19,34
101240,11,2,379,427,2,0,2,6,35,61,20,14,0,0,290,325,11,9,13,9,6,3
101240,19,2,158,371,0,0,2,3,34,73,8,27,0,0,106,249,7,16,1,0,0,3
101240,20,2,1054,2000,2,9,4,8,178,413,47,102,0,2,757,1342,22,64,25,29,19,31
101240,22,2,1046,1366,2,6,6,2,202,259,69,78,0,1,695,935,26,51,21,15,25,19
101240,23,2,1035,1352,2,6,6,2,202,256,68,77,0,1,690,927,26,51,20,15,21,17
101240,24,2,382,441,1,2,4,1,77,76,34,24,0,0,250,314,10,19,1,0,5,5
101240,25,2,653,911,1,4,2,1,125,180,34,53,0,1,440,613,16,32,19,15,16,12
101240,31,2,11,14,0,0,0,0,0,3,1,1,0,0,5,8,0,0,1,0,4,2
101240,39,2,95,165,0,0,1,0,25,30,7,13,0,0,60,110,1,10,1,0,0,2
101240,40,2,558,746,1,4,1,1,100,150,27,40,0,1,380,503,15,22,18,15,16,10
101240,42,2,1065,2124,3,6,6,17,147,419,46,100,0,2,808,1464,29,66,21,24,5,26
101240,43,2,697,1711,1,6,4,11,112,361,27,87,0,2,523,1147,18,57,9,15,3,25
101240,44,2,138,251,0,1,0,1,25,55,6,11,0,1,100,169,5,9,2,1,0,3
101240,45,2,559,1460,1,5,4,10,87,306,21,76,0,1,423,978,13,48,7,14,3,22
101240,51,2,368,413,2,0,2,6,35,58,19,13,0,0,285,317,11,9,12,9,2,1
101240,59,2,63,206,0,0,1,3,9,43,1,14,0,0,46,139,6,6,0,0,0,1
101240,60,2,496,1254,1,5,3,7,78,263,20,62,0,1,377,839,7,42,7,14,3,21
101277,1,1,1,129,0,0,0,0,0,2,0,16,0,0,1,111,0,0,0,0,0,0
101277,2,2,1,129,0,0,0,0,0,2,0,16,0,0,1,111,0,0,0,0,0,0
101277,3,2,1,129,0,0,0,0,0,2,0,16,0,0,1,111,0,0,0,0,0,0
101277,4,2,0,96,0,0,0,0,0,2,0,14,0,0,0,80,0,0,0,0,0,0
101277,5,2,1,33,0,0,0,0,0,0,0,2,0,0,1,31,0,0,0,0,0,0
101277,20,2,1,33,0,0,0,0,0,0,0,2,0,0,1,31,0,0,0,0,0,0
101277,22,2,1,129,0,0,0,0,0,2,0,16,0,0,1,111,0,0,0,0,0,0
101277,23,2,1,129,0,0,0,0,0,2,0,16,0,0,1,111,0,0,0,0,0,0
101277,24,2,0,96,0,0,0,0,0,2,0,14,0,0,0,80,0,0,0,0,0,0
101277,25,2,1,33,0,0,0,0,0,0,0,2,0,0,1,31,0,0,0,0,0,0
101277,40,2,1,33,0,0,0,0,0,0,0,2,0,0,1,31,0,0,0,0,0,0
101286,1,1,1669,3419,3,7,18,32,324,1156,71,141,1,3,1134,1902,45,106,65,62,8,10
101286,2,2,1669,3419,3,7,18,32,324,1156,71,141,1,3,1134,1902,45,106,65,62,8,10
101286,3,2,1284,2883,2,7,9,24,286,1043,64,126,0,3,826,1527,38,95,51,48,8,10
101286,4,2,400,561,0,1,3,1,100,172,14,30,0,0,235,305,9,27,36,23,3,2
101286,5,2,884,2322,2,6,6,23,186,871,50,96,0,3,591,1222,29,68,15,25,5,8
101286,11,2,385,536,1,0,9,8,38,113,7,15,1,0,308,375,7,11,14,14,0,0
101286,19,2,140,309,0,2,1,1,28,125,10,22,0,1,85,126,6,11,10,20,0,1
101286,20,2,744,2013,2,4,5,22,158,746,40,74,0,2,506,1096,23,57,5,5,5,7
101286,22,2,544,994,1,2,2,5,125,330,29,46,0,0,342,548,15,39,26,21,4,3
101286,23,2,544,986,1,2,2,5,125,330,29,46,0,0,342,541,15,38,26,21,4,3
101286,24,2,208,304,0,0,0,0,55,91,4,19,0,0,124,168,6,13,18,12,1,1
101286,25,2,336,682,1,2,2,5,70,239,25,27,0,0,218,373,9,25,8,9,3,2
101286,31,2,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0
101286,39,2,67,89,0,2,1,1,16,28,7,6,0,0,34,37,4,7,5,8,0,0
101286,40,2,269,593,1,0,1,4,54,211,18,21,0,0,184,336,5,18,3,1,3,2
101286,42,2,1125,2425,2,5,16,27,199,826,42,95,1,3,792,1354,30,67,39,41,4,7
101286,43,2,740,1897,1,5,7,19,161,713,35,80,0,3,484,986,23,57,25,27,4,7
101286,44,2,192,257,0,1,3,1,45,81,10,11,0,0,111,137,3,14,18,11,2,1
101286,45,2,548,1640,1,4,4,18,116,632,25,69,0,3,373,849,20,43,7,16,2,6
101286,51,2,385,528,1,0,9,8,38,113,7,15,1,0,308,368,7,10,14,14,0,0
101286,59,2,73,220,0,0,0,0,12,97,3,16,0,1,51,89,2,4,5,12,0,1
101286,60,2,475,1420,1,4,4,18,104,535,22,53,0,2,322,760,18,39,2,4,2,5
101295,1,1,2138,4160,17,29,28,43,117,310,152,274,3,2,1743,3342,48,113,12,29,18,18
101295,2,2,2138,4160,17,29,28,43,117,310,152,274,3,2,1743,3342,48,113,12,29,18,18
101295,3,2,1809,3635,14,25,27,37,108,300,133,247,3,2,1458,2885,38,95,11,26,17,18
101295,4,2,626,1039,5,6,4,3,32,75,47,99,1,0,507,825,20,26,2,1,8,4
101295,5,2,1183,2596,9,19,23,34,76,225,86,148,2,2,951,2060,18,69,9,25,9,14
101295,11,2,329,525,3,4,1,6,9,10,19,27,0,0,285,457,10,18,1,3,1,0
101295,19,2,257,664,3,7,3,4,29,111,18,29,1,0,195,483,8,24,0,3,0,3
101295,20,2,926,1932,6,12,20,30,47,114,68,119,1,2,756,1577,10,45,9,22,9,11
101295,22,2,1005,1673,12,14,16,15,55,104,67,121,2,0,811,1354,23,47,7,13,12,5
101295,23,2,961,1597,12,13,16,15,53,104,66,116,2,0,771,1289,22,43,7,12,12,5
101295,24,2,423,641,5,5,4,3,19,38,29,63,0,0,342,509,14,20,2,1,8,2
101295,25,2,538,956,7,8,12,12,34,66,37,53,2,0,429,780,8,23,5,11,4,3
101295,31,2,44,76,0,1,0,0,2,0,1,5,0,0,40,65,1,4,0,1,0,0
101295,39,2,116,240,1,4,0,0,12,34,10,10,1,0,89,182,3,7,0,1,0,2
101295,40,2,422,716,6,4,12,12,22,32,27,43,1,0,340,598,5,16,5,10,4,1
101295,42,2,1133,2487,5,15,12,28,62,206,85,153,1,2,932,1988,25,66,5,16,6,13
101295,43,2,848,2038,2,12,11,22,55,196,67,131,1,2,687,1596,16,52,4,14,5,13
101295,44,2,203,398,0,1,0,0,13,37,18,36,1,0,165,316,6,6,0,0,0,2
101295,45,2,645,1640,2,11,11,22,42,159,49,95,0,2,522,1280,10,46,4,14,5,11
101295,51,2,285,449,3,3,1,6,7,10,18,22,0,0,245,392,9,14,1,2,1,0
101295,59,2,141,424,2,3,3,4,17,77,8,19,0,0,106,301,5,17,0,2,0,1
101295,60,2,504,1216,0,8,8,18,25,82,41,76,0,2,416,979,5,29,4,12,5,10
101301,1,1,760,1344,2,2,5,5,463,951,8,16,2,0,260,333,13,21,3,8,4,8
101301,2,2,760,1344,2,2,5,5,463,951,8,16,2,0,260,333,13,21,3,8,4,8
101301,3,2,443,958,1,1,4,2,299,747,3,10,0,0,123,172,8,19,2,3,3,4
101301,4,2,198,233,0,0,2,0,118,168,2,1,0,0,74,63,2,1,0,0,0,0
101301,5,2,245,725,1,1,2,2,181,579,1,9,0,0,49,109,6,18,2,3,3,4
101301,11,2,317,386,1,1,1,3,164,204,5,6,2,0,137,161,5,2,1,5,1,4
101301,19,2,28,100,1,1,0,0,16,80,0,1,0,0,11,13,0,3,0,1,0,1
101301,20,2,217,625,0,0,2,2,165,499,1,8,0,0,38,96,6,15,2,2,3,3
101301,22,2,256,354,0,0,3,0,177,293,2,3,0,0,65,48,4,7,2,2,3,1
101301,23,2,251,352,0,0,3,0,173,292,2,3,0,0,64,47,4,7,2,2,3,1
101301,24,2,121,127,0,0,1,0,83,108,2,1,0,0,34,17,1,1,0,0,0,0
101301,25,2,130,225,0,0,2,0,90,184,0,2,0,0,30,30,3,6,2,2,3,1
101301,31,2,5,2,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0
101301,39,2,20,32,0,0,0,0,11,29,0,0,0,0,9,1,0,1,0,1,0,0
101301,40,2,110,193,0,0,2,0,79,155,0,2,0,0,21,29,3,5,2,1,3,1
101301,42,2,504,990,2,2,2,5,286,658,6,13,2,0,195,285,9,14,1,6,1,7
101301,43,2,192,606,1,1,1,2,126,455,1,7,0,0,59,125,4,12,0,1,0,3
101301,44,2,77,106,0,0,1,0,35,60,0,0,0,0,40,46,1,0,0,0,0,0
101301,45,2,115,500,1,1,0,2,91,395,1,7,0,0,19,79,3,12,0,1,0,3
101301,51,2,312,384,1,1,1,3,160,203,5,6,2,0,136,160,5,2,1,5,1,4
101301,59,2,8,68,1,1,0,0,5,51,0,1,0,0,2,12,0,2,0,0,0,1
101301,60,2,107,432,0,0,0,2,86,344,1,6,0,0,17,67,3,10,0,1,0,2
101365,1,1,254,961,0,3,5,2,67,685,10,23,1,1,158,200,5,18,8,29,0,0
101365,2,2,250,946,0,3,4,2,66,672,9,23,1,1,157,198,5,18,8,29,0,0
101365,3,2,250,944,0,3,4,2,66,671,9,23,1,1,157,197,5,18,8,29,0,0
101365,4,2,103,206,0,1,0,0,20,127,6,8,0,0,68,54,4,7,5,9,0,0
101365,5,2,147,738,0,2,4,2,46,544,3,15,1,1,89,143,1,11,3,20,0,0
101365,11,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
101365,12,4,4,15,0,0,1,0,1,13,1,0,0,0,1,2,0,0,0,0,0,0
101365,19,2,33,256,0,1,2,1,19,208,0,5,0,0,12,33,0,5,0,3,0,0
101365,20,2,114,482,0,1,2,1,27,336,3,10,1,1,77,110,1,6,3,17,0,0
101365,22,2,155,514,0,0,2,1,36,359,5,14,1,1,101,113,4,11,6,15,0,0
101365,23,2,155,514,0,0,2,1,36,359,5,14,1,1,101,113,4,11,6,15,0,0
101365,24,2,57,79,0,0,0,0,8,42,3,5,0,0,40,23,3,4,3,5,0,0
101365,25,2,98,435,0,0,2,1,28,317,2,9,1,1,61,90,1,7,3,10,0,0
101365,39,2,17,127,0,0,1,0,12,94,0,3,0,0,4,26,0,3,0,1,0,0
101365,40,2,81,308,0,0,1,1,16,223,2,6,1,1,57,64,1,4,3,9,0,0
101365,42,2,95,432,0,3,2,1,30,313,4,9,0,0,56,85,1,7,2,14,0,0
101365,43,2,95,430,0,3,2,1,30,312,4,9,0,0,56,84,1,7,2,14,0,0
101365,44,2,46,127,0,1,0,0,12,85,3,3,0,0,28,31,1,3,2,4,0,0
101365,45,2,49,303,0,2,2,1,18,227,1,6,0,0,28,53,0,4,0,10,0,0
101365,51,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
101365,59,2,16,129,0,1,1,1,7,114,0,2,0,0,8,7,0,2,0,2,0,0
101365,60,2,33,174,0,1,1,0,11,113,1,4,0,0,20,46,0,2,0,8,0,0
101435,1,1,498,497,2,5,5,3,95,96,36,25,0,0,324,332,24,21,12,15,0,0
101435,2,2,497,494,2,5,5,3,95,94,36,25,0,0,323,332,24,21,12,14,0,0
101435,3,2,495,491,2,5,5,3,95,94,36,25,0,0,322,330,24,21,11,13,0,0
101435,4,2,127,96,1,2,1,0,29,12,14,7,0,0,74,69,5,4,3,2,0,0
101435,5,2,368,395,1,3,4,3,66,82,22,18,0,0,248,261,19,17,8,11,0,0
101435,11,2,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0
101435,12,4,1,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
101435,19,2,26,16,0,0,0,1,5,2,4,2,0,0,14,10,2,1,1,0,0,0
101435,20,2,342,379,1,3,4,2,61,80,18,16,0,0,234,251,17,16,7,11,0,0
101435,22,2,449,377,2,3,4,2,86,56,34,20,0,0,295,274,19,15,9,7,0,0
101435,23,2,449,377,2,3,4,2,86,56,34,20,0,0,295,274,19,15,9,7,0,0
101435,24,2,127,96,1,2,1,0,29,12,14,7,0,0,74,69,5,4,3,2,0,0
101435,25,2,322,281,1,1,3,2,57,44,20,13,0,0,221,205,14,11,6,5,0,0
101435,39,2,24,9,0,0,0,1,5,2,4,0,0,0,13,6,1,0,1,0,0,0
101435,40,2,298,272,1,1,3,1,52,42,16,13,0,0,208,199,13,11,5,5,0,0
101435,42,2,48,117,0,2,1,1,9,38,2,5,0,0,28,58,5,6,3,7,0,0
101435,43,2,46,114,0,2,1,1,9,38,2,5,0,0,27,56,5,6,2,6,0,0
101435,45,2,46,114,0,2,1,1,9,38,2,5,0,0,27,56,5,6,2,6,0,0
101435,51,2,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0
101435,59,2,2,7,0,0,0,0,0,0,0,2,0,0,1,4,1,1,0,0,0,0
101435,60,2,44,107,0,2,1,1,9,38,2,3,0,0,26,52,4,5,2,6,0,0
101453,1,1,136,14,1,0,2,0,11,1,5,1,0,0,113,11,2,0,1,1,1,0
101453,2,2,88,11,1,0,1,0,6,1,3,1,0,0,75,8,1,0,1,1,0,0
101453,3,2,85,11,1,0,1,0,6,1,3,1,0,0,72,8,1,0,1,1,0,0
101453,4,2,6,2,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0
101453,5,2,79,9,0,0,1,0,6,1,3,1,0,0,68,7,1,0,0,0,0,0
101453,11,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
101453,12,4,48,3,0,0,1,0,5,0,2,0,0,0,38,3,1,0,0,0,1,0
101453,19,2,20,6,0,0,1,0,4,0,1,1,0,0,14,5,0,0,0,0,0,0
101453,20,2,59,3,0,0,0,0,2,1,2,0,0,0,54,2,1,0,0,0,0,0
101453,22,2,27,1,0,0,0,0,0,0,1,1,0,0,26,0,0,0,0,0,0,0
101453,23,2,27,1,0,0,0,0,0,0,1,1,0,0,26,0,0,0,0,0,0,0
101453,24,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
101453,25,2,25,1,0,0,0,0,0,0,1,1,0,0,24,0,0,0,0,0,0,0
101453,39,2,7,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0
101453,40,2,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
101453,42,2,61,10,1,0,1,0,6,1,2,0,0,0,49,8,1,0,1,1,0,0
101453,43,2,58,10,1,0,1,0,6,1,2,0,0,0,46,8,1,0,1,1,0,0
101453,44,2,4,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0
101453,45,2,54,8,0,0,1,0,6,1,2,0,0,0,44,7,1,0,0,0,0,0
101453,51,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
101453,59,2,13,5,0,0,1,0,4,0,0,0,0,0,8,5,0,0,0,0,0,0
101453,60,2,41,3,0,0,0,0,2,1,2,0,0,0,36,2,1,0,0,0,0,0
101462,1,1,473,718,5,5,6,7,247,493,29,40,0,1,153,109,19,44,9,13,5,6
101462,2,2,473,718,5,5,6,7,247,493,29,40,0,1,153,109,19,44,9,13,5,6
101462,3,2,351,540,5,3,2,5,178,382,14,23,0,0,130,88,17,32,1,2,4,5
101462,4,2,79,95,1,0,1,1,44,75,2,6,0,0,29,10,2,2,0,0,0,1
101462,5,2,272,445,4,3,1,4,134,307,12,17,0,0,101,78,15,30,1,2,4,4
101462,11,2,122,178,0,2,4,2,69,111,15,17,0,1,23,21,2,12,8,11,1,1
101462,19,2,74,102,3,0,0,1,40,73,3,2,0,0,26,21,1,5,1,0,0,0
101462,20,2,198,343,1,3,1,3,94,234,9,15,0,0,75,57,14,25,0,2,4,4
101462,22,2,156,182,4,1,0,3,87,121,5,13,0,0,52,35,6,9,1,0,1,0
101462,23,2,153,181,4,1,0,3,86,120,5,13,0,0,50,35,6,9,1,0,1,0
101462,24,2,40,51,1,0,0,1,25,39,1,3,0,0,12,8,1,0,0,0,0,0
101462,25,2,113,130,3,1,0,2,61,81,4,10,0,0,38,27,5,9,1,0,1,0
101462,31,2,3,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
101462,39,2,34,38,2,0,0,0,21,25,2,2,0,0,7,9,1,2,1,0,0,0
101462,40,2,79,92,1,1,0,2,40,56,2,8,0,0,31,18,4,7,0,0,1,0
101462,42,2,317,536,1,4,6,4,160,372,24,27,0,1,101,74,13,35,8,13,4,6
101462,43,2,198,359,1,2,2,2,92,262,9,10,0,0,80,53,11,23,0,2,3,5
101462,44,2,39,44,0,0,1,0,19,36,1,3,0,0,17,2,1,2,0,0,0,1
101462,45,2,159,315,1,2,1,2,73,226,8,7,0,0,63,51,10,21,0,2,3,4
101462,51,2,119,177,0,2,4,2,68,110,15,17,0,1,21,21,2,12,8,11,1,1
101462,59,2,40,64,1,0,0,1,19,48,1,0,0,0,19,12,0,3,0,0,0,0
101462,60,2,119,251,0,2,1,1,54,178,7,7,0,0,44,39,10,18,0,2,3,4
101471,1,1,483,143,2,0,1,0,330,43,5,2,0,0,143,98,0,0,0,0,2,0
101471,2,2,483,143,2,0,1,0,330,43,5,2,0,0,143,98,0,0,0,0,2,0
101471,3,2,483,143,2,0,1,0,330,43,5,2,0,0,143,98,0,0,0,0,2,0
101471,4,2,286,92,1,0,0,0,195,28,2,2,0,0,86,62,0,0,0,0,2,0
101471,5,2,197,51,1,0,1,0,135,15,3,0,0,0,57,36,0,0,0,0,0,0
101471,19,2,13,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0
101471,20,2,184,51,1,0,1,0,128,15,3,0,0,0,51,36,0,0,0,0,0,0
101471,22,2,362,111,1,0,1,0,251,37,4,2,0,0,103,72,0,0,0,0,2,0
101471,23,2,362,111,1,0,1,0,251,37,4,2,0,0,103,72,0,0,0,0,2,0
101471,24,2,225,76,0,0,0,0,156,26,2,2,0,0,65,48,0,0,0,0,2,0
101471,25,2,137,35,1,0,1,0,95,11,2,0,0,0,38,24,0,0,0,0,0,0
101471,39,2,11,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0
101471,40,2,126,35,1,0,1,0,88,11,2,0,0,0,34,24,0,0,0,0,0,0
101471,42,2,121,32,1,0,0,0,79,6,1,0,0,0,40,26,0,0,0,0,0,0
101471,43,2,121,32,1,0,0,0,79,6,1,0,0,0,40,26,0,0,0,0,0,0
101471,44,2,61,16,1,0,0,0,39,2,0,0,0,0,21,14,0,0,0,0,0,0
101471,45,2,60,16,0,0,0,0,40,4,1,0,0,0,19,12,0,0,0,0,0,0
101471,59,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
101471,60,2,58,16,0,0,0,0,40,4,1,0,0,0,17,12,0,0,0,0,0,0
101480,1,1,4337,6415,17,26,28,52,887,1349,14,28,3,5,2717,4373,0,0,589,511,82,71
101480,2,2,3705,5199,15,18,22,48,748,1056,13,24,2,4,2289,3538,0,0,552,458,64,53
101480,3,2,2970,4438,15,17,15,37,698,986,13,22,2,4,1933,2965,0,0,232,356,62,51
101480,4,2,611,819,3,4,4,5,187,192,0,0,1,0,349,519,0,0,58,89,9,10
101480,5,2,2359,3619,12,13,11,32,511,794,13,22,1,4,1584,2446,0,0,174,267,53,41
101480,11,2,735,761,0,1,7,11,50,70,0,2,0,0,356,573,0,0,320,102,2,2
101480,12,4,632,1216,2,8,6,4,139,293,1,4,1,1,428,835,0,0,37,53,18,18
101480,19,2,332,640,1,3,2,5,62,150,0,7,1,1,224,399,0,0,36,69,6,6
101480,20,2,2027,2979,11,10,9,27,449,644,13,15,0,3,1360,2047,0,0,138,198,47,35
101480,22,2,2811,3765,10,12,12,37,603,772,7,14,2,2,1644,2530,0,0,473,351,60,47
101480,23,2,2476,3693,10,12,12,36,581,756,7,14,2,2,1606,2520,0,0,199,306,59,47
101480,24,2,562,786,3,3,4,5,163,179,0,0,1,0,327,503,0,0,56,86,8,10
101480,25,2,1914,2907,7,9,8,31,418,577,7,14,1,2,1279,2017,0,0,143,220,51,37
101480,31,2,335,72,0,0,0,1,22,16,0,0,0,0,38,10,0,0,274,45,1,0
101480,39,2,266,408,1,3,1,5,48,74,0,6,1,0,182,266,0,0,27,49,6,5
101480,40,2,1648,2499,6,6,7,26,370,503,7,8,0,2,1097,1751,0,0,116,171,45,32
101480,42,2,894,1434,5,6,10,11,145,284,6,10,0,2,645,1008,0,0,79,107,4,6
101480,43,2,494,745,5,5,3,1,117,230,6,8,0,2,327,445,0,0,33,50,3,4
